origin_datetime,forecast_datetime,horizon_h,temp_forecast_c
2022-01-04 12:00:00+00:00,2022-01-04 23:00:00+00:00,11,-0.81
2022-01-04 12:00:00+00:00,2022-01-05 00:00:00+00:00,12,-2.23
2022-01-04 12:00:00+00:00,2022-01-05 01:00:00+00:00,13,-2.17
2022-01-04 12:00:00+00:00,2022-01-05 02:00:00+00:00,14,-6.02
2022-01-04 12:00:00+00:00,2022-01-05 03:00:00+00:00,15,-5.68
2022-01-04 12:00:00+00:00,2022-01-05 04:00:00+00:00,16,-3.05
2022-01-04 12:00:00+00:00,2022-01-05 05:00:00+00:00,17,-4.97
2022-01-04 12:00:00+00:00,2022-01-05 06:00:00+00:00,18,-1.39
2022-01-04 12:00:00+00:00,2022-01-05 07:00:00+00:00,19,-3.09
2022-01-04 12:00:00+00:00,2022-01-05 08:00:00+00:00,20,-3.22
2022-01-04 12:00:00+00:00,2022-01-05 09:00:00+00:00,21,-1.13
2022-01-04 12:00:00+00:00,2022-01-05 10:00:00+00:00,22,-3.01
2022-01-04 12:00:00+00:00,2022-01-05 11:00:00+00:00,23,3.48
2022-01-04 12:00:00+00:00,2022-01-05 12:00:00+00:00,24,1.82
2022-01-04 12:00:00+00:00,2022-01-05 13:00:00+00:00,25,1.42
2022-01-04 12:00:00+00:00,2022-01-05 14:00:00+00:00,26,-0.15
2022-01-04 12:00:00+00:00,2022-01-05 15:00:00+00:00,27,0.51
2022-01-04 12:00:00+00:00,2022-01-05 16:00:00+00:00,28,3.32
2022-01-04 12:00:00+00:00,2022-01-05 17:00:00+00:00,29,0.42
2022-01-04 12:00:00+00:00,2022-01-05 18:00:00+00:00,30,2.34
2022-01-04 12:00:00+00:00,2022-01-05 19:00:00+00:00,31,0.78
2022-01-04 12:00:00+00:00,2022-01-05 20:00:00+00:00,32,-0.74
2022-01-04 12:00:00+00:00,2022-01-05 21:00:00+00:00,33,-3.73
2022-01-04 12:00:00+00:00,2022-01-05 22:00:00+00:00,34,-0.01
2022-01-04 12:00:00+00:00,2022-01-05 23:00:00+00:00,35,-0.77
2022-01-04 12:00:00+00:00,2022-01-06 00:00:00+00:00,36,-4.1
2022-01-04 12:00:00+00:00,2022-01-06 01:00:00+00:00,37,0.68
2022-01-04 12:00:00+00:00,2022-01-06 02:00:00+00:00,38,-5.64
2022-01-04 12:00:00+00:00,2022-01-06 03:00:00+00:00,39,-6.11
2022-01-04 12:00:00+00:00,2022-01-06 04:00:00+00:00,40,-3.09
2022-01-04 12:00:00+00:00,2022-01-06 05:00:00+00:00,41,-3.96
2022-01-04 12:00:00+00:00,2022-01-06 06:00:00+00:00,42,-0.72
2022-01-04 12:00:00+00:00,2022-01-06 07:00:00+00:00,43,3.85
2022-01-04 12:00:00+00:00,2022-01-06 08:00:00+00:00,44,-2.02
2022-01-04 12:00:00+00:00,2022-01-06 09:00:00+00:00,45,-0.32
2022-01-04 12:00:00+00:00,2022-01-06 10:00:00+00:00,46,-3.77
2022-01-04 12:00:00+00:00,2022-01-06 11:00:00+00:00,47,3.2
2022-01-04 12:00:00+00:00,2022-01-06 12:00:00+00:00,48,-0.52
2022-01-05 00:00:00+00:00,2022-01-05 01:00:00+00:00,1,-3.01
2022-01-05 00:00:00+00:00,2022-01-05 02:00:00+00:00,2,-3.44
2022-01-05 00:00:00+00:00,2022-01-05 03:00:00+00:00,3,-3.9
2022-01-05 00:00:00+00:00,2022-01-05 04:00:00+00:00,4,-5.22
2022-01-05 00:00:00+00:00,2022-01-05 05:00:00+00:00,5,-3.7
2022-01-05 00:00:00+00:00,2022-01-05 06:00:00+00:00,6,-3.12
2022-01-05 00:00:00+00:00,2022-01-05 07:00:00+00:00,7,-1.62
2022-01-05 00:00:00+00:00,2022-01-05 08:00:00+00:00,8,-1.3
2022-01-05 00:00:00+00:00,2022-01-05 09:00:00+00:00,9,-0.67
2022-01-05 00:00:00+00:00,2022-01-05 10:00:00+00:00,10,1.62
2022-01-05 00:00:00+00:00,2022-01-05 11:00:00+00:00,11,-0.69
2022-01-05 00:00:00+00:00,2022-01-05 12:00:00+00:00,12,1.26
2022-01-05 00:00:00+00:00,2022-01-05 13:00:00+00:00,13,-0.09
2022-01-05 00:00:00+00:00,2022-01-05 14:00:00+00:00,14,0.74
2022-01-05 00:00:00+00:00,2022-01-05 15:00:00+00:00,15,2.35
2022-01-05 00:00:00+00:00,2022-01-05 16:00:00+00:00,16,2.92
2022-01-05 00:00:00+00:00,2022-01-05 17:00:00+00:00,17,5.02
2022-01-05 00:00:00+00:00,2022-01-05 18:00:00+00:00,18,0.57
2022-01-05 00:00:00+00:00,2022-01-05 19:00:00+00:00,19,-1.41
2022-01-05 00:00:00+00:00,2022-01-05 20:00:00+00:00,20,-0.47
2022-01-05 00:00:00+00:00,2022-01-05 21:00:00+00:00,21,-3.38
2022-01-05 00:00:00+00:00,2022-01-05 22:00:00+00:00,22,-2.89
2022-01-05 00:00:00+00:00,2022-01-05 23:00:00+00:00,23,-4.09
2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,24,-3.72
2022-01-05 00:00:00+00:00,2022-01-06 01:00:00+00:00,25,-4.19
2022-01-05 00:00:00+00:00,2022-01-06 02:00:00+00:00,26,-3.22
2022-01-05 00:00:00+00:00,2022-01-06 03:00:00+00:00,27,-8.69
2022-01-05 00:00:00+00:00,2022-01-06 04:00:00+00:00,28,-0.84
2022-01-05 00:00:00+00:00,2022-01-06 05:00:00+00:00,29,-3.35
2022-01-05 00:00:00+00:00,2022-01-06 06:00:00+00:00,30,-0.18
2022-01-05 00:00:00+00:00,2022-01-06 07:00:00+00:00,31,-1.39
2022-01-05 00:00:00+00:00,2022-01-06 08:00:00+00:00,32,6.87
2022-01-05 00:00:00+00:00,2022-01-06 09:00:00+00:00,33,3.01
2022-01-05 00:00:00+00:00,2022-01-06 10:00:00+00:00,34,1.16
2022-01-05 00:00:00+00:00,2022-01-06 11:00:00+00:00,35,3.08
2022-01-05 00:00:00+00:00,2022-01-06 12:00:00+00:00,36,1.29
2022-01-05 00:00:00+00:00,2022-01-06 13:00:00+00:00,37,1.28
2022-01-05 00:00:00+00:00,2022-01-06 14:00:00+00:00,38,3.23
2022-01-05 00:00:00+00:00,2022-01-06 15:00:00+00:00,39,4.75
2022-01-05 00:00:00+00:00,2022-01-06 16:00:00+00:00,40,3.6
2022-01-05 00:00:00+00:00,2022-01-06 17:00:00+00:00,41,2.74
2022-01-05 00:00:00+00:00,2022-01-06 18:00:00+00:00,42,0.84
2022-01-05 00:00:00+00:00,2022-01-06 19:00:00+00:00,43,2.54
2022-01-05 00:00:00+00:00,2022-01-06 20:00:00+00:00,44,-2.99
2022-01-05 00:00:00+00:00,2022-01-06 21:00:00+00:00,45,1.59
2022-01-05 00:00:00+00:00,2022-01-06 22:00:00+00:00,46,1.06
2022-01-05 00:00:00+00:00,2022-01-06 23:00:00+00:00,47,0.33
2022-01-05 00:00:00+00:00,2022-01-07 00:00:00+00:00,48,-2.81
2022-01-05 12:00:00+00:00,2022-01-05 13:00:00+00:00,1,1.97
2022-01-05 12:00:00+00:00,2022-01-05 14:00:00+00:00,2,0.22
2022-01-05 12:00:00+00:00,2022-01-05 15:00:00+00:00,3,2.65
2022-01-05 12:00:00+00:00,2022-01-05 16:00:00+00:00,4,1.41
2022-01-05 12:00:00+00:00,2022-01-05 17:00:00+00:00,5,1.44
2022-01-05 12:00:00+00:00,2022-01-05 18:00:00+00:00,6,0.61
2022-01-05 12:00:00+00:00,2022-01-05 19:00:00+00:00,7,0.79
2022-01-05 12:00:00+00:00,2022-01-05 20:00:00+00:00,8,-2.02
2022-01-05 12:00:00+00:00,2022-01-05 21:00:00+00:00,9,-1.92
2022-01-05 12:00:00+00:00,2022-01-05 22:00:00+00:00,10,-0.06
2022-01-05 12:00:00+00:00,2022-01-05 23:00:00+00:00,11,-1.4
2022-01-05 12:00:00+00:00,2022-01-06 00:00:00+00:00,12,-1.87
2022-01-05 12:00:00+00:00,2022-01-06 01:00:00+00:00,13,-6.01
2022-01-05 12:00:00+00:00,2022-01-06 02:00:00+00:00,14,-4.81
2022-01-05 12:00:00+00:00,2022-01-06 03:00:00+00:00,15,-1.79
2022-01-05 12:00:00+00:00,2022-01-06 04:00:00+00:00,16,-4.32
2022-01-05 12:00:00+00:00,2022-01-06 05:00:00+00:00,17,-3.59
2022-01-05 12:00:00+00:00,2022-01-06 06:00:00+00:00,18,-1.06
2022-01-05 12:00:00+00:00,2022-01-06 07:00:00+00:00,19,3.07
2022-01-05 12:00:00+00:00,2022-01-06 08:00:00+00:00,20,2.72
2022-01-05 12:00:00+00:00,2022-01-06 09:00:00+00:00,21,-0.94
2022-01-05 12:00:00+00:00,2022-01-06 10:00:00+00:00,22,0.23
2022-01-05 12:00:00+00:00,2022-01-06 11:00:00+00:00,23,0.84
2022-01-05 12:00:00+00:00,2022-01-06 12:00:00+00:00,24,2.36
2022-01-05 12:00:00+00:00,2022-01-06 13:00:00+00:00,25,1.67
2022-01-05 12:00:00+00:00,2022-01-06 14:00:00+00:00,26,4.63
2022-01-05 12:00:00+00:00,2022-01-06 15:00:00+00:00,27,2.32
2022-01-05 12:00:00+00:00,2022-01-06 16:00:00+00:00,28,5.72
2022-01-05 12:00:00+00:00,2022-01-06 17:00:00+00:00,29,2.52
2022-01-05 12:00:00+00:00,2022-01-06 18:00:00+00:00,30,2.18
2022-01-05 12:00:00+00:00,2022-01-06 19:00:00+00:00,31,0.96
2022-01-05 12:00:00+00:00,2022-01-06 20:00:00+00:00,32,3.02
2022-01-05 12:00:00+00:00,2022-01-06 21:00:00+00:00,33,3.97
2022-01-05 12:00:00+00:00,2022-01-06 22:00:00+00:00,34,2.94
2022-01-05 12:00:00+00:00,2022-01-06 23:00:00+00:00,35,-0.75
2022-01-05 12:00:00+00:00,2022-01-07 00:00:00+00:00,36,-0.88
2022-01-05 12:00:00+00:00,2022-01-07 01:00:00+00:00,37,-0.43
2022-01-05 12:00:00+00:00,2022-01-07 02:00:00+00:00,38,-1.43
2022-01-05 12:00:00+00:00,2022-01-07 03:00:00+00:00,39,-3.75
2022-01-05 12:00:00+00:00,2022-01-07 04:00:00+00:00,40,1.84
2022-01-05 12:00:00+00:00,2022-01-07 05:00:00+00:00,41,-2.4
2022-01-05 12:00:00+00:00,2022-01-07 06:00:00+00:00,42,-0.44
2022-01-05 12:00:00+00:00,2022-01-07 07:00:00+00:00,43,5.08
2022-01-05 12:00:00+00:00,2022-01-07 08:00:00+00:00,44,-5.8
2022-01-05 12:00:00+00:00,2022-01-07 09:00:00+00:00,45,-4.88
2022-01-05 12:00:00+00:00,2022-01-07 10:00:00+00:00,46,-5.27
2022-01-05 12:00:00+00:00,2022-01-07 11:00:00+00:00,47,4.71
2022-01-05 12:00:00+00:00,2022-01-07 12:00:00+00:00,48,1.08
2022-01-06 00:00:00+00:00,2022-01-06 01:00:00+00:00,1,-3.23
2022-01-06 00:00:00+00:00,2022-01-06 02:00:00+00:00,2,-3.45
2022-01-06 00:00:00+00:00,2022-01-06 03:00:00+00:00,3,-3.5
2022-01-06 00:00:00+00:00,2022-01-06 04:00:00+00:00,4,-2.23
2022-01-06 00:00:00+00:00,2022-01-06 05:00:00+00:00,5,-1.84
2022-01-06 00:00:00+00:00,2022-01-06 06:00:00+00:00,6,-1.61
2022-01-06 00:00:00+00:00,2022-01-06 07:00:00+00:00,7,0.53
2022-01-06 00:00:00+00:00,2022-01-06 08:00:00+00:00,8,0.12
2022-01-06 00:00:00+00:00,2022-01-06 09:00:00+00:00,9,1.88
2022-01-06 00:00:00+00:00,2022-01-06 10:00:00+00:00,10,1.27
2022-01-06 00:00:00+00:00,2022-01-06 11:00:00+00:00,11,2.31
2022-01-06 00:00:00+00:00,2022-01-06 12:00:00+00:00,12,0.3
2022-01-06 00:00:00+00:00,2022-01-06 13:00:00+00:00,13,3.12
2022-01-06 00:00:00+00:00,2022-01-06 14:00:00+00:00,14,3.16
2022-01-06 00:00:00+00:00,2022-01-06 15:00:00+00:00,15,1.69
2022-01-06 00:00:00+00:00,2022-01-06 16:00:00+00:00,16,0.62
2022-01-06 00:00:00+00:00,2022-01-06 17:00:00+00:00,17,0.7
2022-01-06 00:00:00+00:00,2022-01-06 18:00:00+00:00,18,2.46
2022-01-06 00:00:00+00:00,2022-01-06 19:00:00+00:00,19,3.59
2022-01-06 00:00:00+00:00,2022-01-06 20:00:00+00:00,20,3.55
2022-01-06 00:00:00+00:00,2022-01-06 21:00:00+00:00,21,5.69
2022-01-06 00:00:00+00:00,2022-01-06 22:00:00+00:00,22,5.46
2022-01-06 00:00:00+00:00,2022-01-06 23:00:00+00:00,23,-0.48
2022-01-06 00:00:00+00:00,2022-01-07 00:00:00+00:00,24,1.25
2022-01-06 00:00:00+00:00,2022-01-07 01:00:00+00:00,25,-1.05
2022-01-06 00:00:00+00:00,2022-01-07 02:00:00+00:00,26,-1.01
2022-01-06 00:00:00+00:00,2022-01-07 03:00:00+00:00,27,-1.22
2022-01-06 00:00:00+00:00,2022-01-07 04:00:00+00:00,28,-1.5
2022-01-06 00:00:00+00:00,2022-01-07 05:00:00+00:00,29,-1.75
2022-01-06 00:00:00+00:00,2022-01-07 06:00:00+00:00,30,-2.81
2022-01-06 00:00:00+00:00,2022-01-07 07:00:00+00:00,31,3.67
2022-01-06 00:00:00+00:00,2022-01-07 08:00:00+00:00,32,-1.02
2022-01-06 00:00:00+00:00,2022-01-07 09:00:00+00:00,33,-0.05
2022-01-06 00:00:00+00:00,2022-01-07 10:00:00+00:00,34,2.58
2022-01-06 00:00:00+00:00,2022-01-07 11:00:00+00:00,35,-3.39
2022-01-06 00:00:00+00:00,2022-01-07 12:00:00+00:00,36,3.26
2022-01-06 00:00:00+00:00,2022-01-07 13:00:00+00:00,37,5.79
2022-01-06 00:00:00+00:00,2022-01-07 14:00:00+00:00,38,4.96
2022-01-06 00:00:00+00:00,2022-01-07 15:00:00+00:00,39,2.39
2022-01-06 00:00:00+00:00,2022-01-07 16:00:00+00:00,40,5.94
2022-01-06 00:00:00+00:00,2022-01-07 17:00:00+00:00,41,-0.06
2022-01-06 00:00:00+00:00,2022-01-07 18:00:00+00:00,42,3.04
2022-01-06 00:00:00+00:00,2022-01-07 19:00:00+00:00,43,-2.32
2022-01-06 00:00:00+00:00,2022-01-07 20:00:00+00:00,44,2.98
2022-01-06 00:00:00+00:00,2022-01-07 21:00:00+00:00,45,0.37
2022-01-06 00:00:00+00:00,2022-01-07 22:00:00+00:00,46,-0.57
2022-01-06 00:00:00+00:00,2022-01-07 23:00:00+00:00,47,1.2
2022-01-06 00:00:00+00:00,2022-01-08 00:00:00+00:00,48,-1.35
2022-01-06 12:00:00+00:00,2022-01-06 13:00:00+00:00,1,3.08
2022-01-06 12:00:00+00:00,2022-01-06 14:00:00+00:00,2,2.79
2022-01-06 12:00:00+00:00,2022-01-06 15:00:00+00:00,3,2.17
2022-01-06 12:00:00+00:00,2022-01-06 16:00:00+00:00,4,2.1
2022-01-06 12:00:00+00:00,2022-01-06 17:00:00+00:00,5,1.44
2022-01-06 12:00:00+00:00,2022-01-06 18:00:00+00:00,6,1.57
2022-01-06 12:00:00+00:00,2022-01-06 19:00:00+00:00,7,1.99
2022-01-06 12:00:00+00:00,2022-01-06 20:00:00+00:00,8,0.63
2022-01-06 12:00:00+00:00,2022-01-06 21:00:00+00:00,9,2.63
2022-01-06 12:00:00+00:00,2022-01-06 22:00:00+00:00,10,1.28
2022-01-06 12:00:00+00:00,2022-01-06 23:00:00+00:00,11,-0.25
2022-01-06 12:00:00+00:00,2022-01-07 00:00:00+00:00,12,-0.62
2022-01-06 12:00:00+00:00,2022-01-07 01:00:00+00:00,13,-0.49
2022-01-06 12:00:00+00:00,2022-01-07 02:00:00+00:00,14,-0.68
2022-01-06 12:00:00+00:00,2022-01-07 03:00:00+00:00,15,-2.14
2022-01-06 12:00:00+00:00,2022-01-07 04:00:00+00:00,16,-0.42
2022-01-06 12:00:00+00:00,2022-01-07 05:00:00+00:00,17,-2.69
2022-01-06 12:00:00+00:00,2022-01-07 06:00:00+00:00,18,-0.86
2022-01-06 12:00:00+00:00,2022-01-07 07:00:00+00:00,19,-0.8
2022-01-06 12:00:00+00:00,2022-01-07 08:00:00+00:00,20,-3.49
2022-01-06 12:00:00+00:00,2022-01-07 09:00:00+00:00,21,-1.35
2022-01-06 12:00:00+00:00,2022-01-07 10:00:00+00:00,22,-0.71
2022-01-06 12:00:00+00:00,2022-01-07 11:00:00+00:00,23,1.43
2022-01-06 12:00:00+00:00,2022-01-07 12:00:00+00:00,24,1.78
2022-01-06 12:00:00+00:00,2022-01-07 13:00:00+00:00,25,1.32
2022-01-06 12:00:00+00:00,2022-01-07 14:00:00+00:00,26,6.0
2022-01-06 12:00:00+00:00,2022-01-07 15:00:00+00:00,27,3.79
2022-01-06 12:00:00+00:00,2022-01-07 16:00:00+00:00,28,3.35
2022-01-06 12:00:00+00:00,2022-01-07 17:00:00+00:00,29,1.1
2022-01-06 12:00:00+00:00,2022-01-07 18:00:00+00:00,30,0.95
2022-01-06 12:00:00+00:00,2022-01-07 19:00:00+00:00,31,2.38
2022-01-06 12:00:00+00:00,2022-01-07 20:00:00+00:00,32,-0.02
2022-01-06 12:00:00+00:00,2022-01-07 21:00:00+00:00,33,0.87
2022-01-06 12:00:00+00:00,2022-01-07 22:00:00+00:00,34,-1.75
2022-01-06 12:00:00+00:00,2022-01-07 23:00:00+00:00,35,0.25
2022-01-06 12:00:00+00:00,2022-01-08 00:00:00+00:00,36,-2.08
2022-01-06 12:00:00+00:00,2022-01-08 01:00:00+00:00,37,-0.87
2022-01-06 12:00:00+00:00,2022-01-08 02:00:00+00:00,38,-0.43
2022-01-06 12:00:00+00:00,2022-01-08 03:00:00+00:00,39,5.3
2022-01-06 12:00:00+00:00,2022-01-08 04:00:00+00:00,40,1.78
2022-01-06 12:00:00+00:00,2022-01-08 05:00:00+00:00,41,-1.17
2022-01-06 12:00:00+00:00,2022-01-08 06:00:00+00:00,42,-5.35
2022-01-06 12:00:00+00:00,2022-01-08 07:00:00+00:00,43,-3.93
2022-01-06 12:00:00+00:00,2022-01-08 08:00:00+00:00,44,-1.58
2022-01-06 12:00:00+00:00,2022-01-08 09:00:00+00:00,45,-1.59
2022-01-06 12:00:00+00:00,2022-01-08 10:00:00+00:00,46,5.05
2022-01-06 12:00:00+00:00,2022-01-08 11:00:00+00:00,47,3.04
2022-01-06 12:00:00+00:00,2022-01-08 12:00:00+00:00,48,-1.14
2022-01-07 00:00:00+00:00,2022-01-07 01:00:00+00:00,1,-1.35
2022-01-07 00:00:00+00:00,2022-01-07 02:00:00+00:00,2,-1.72
2022-01-07 00:00:00+00:00,2022-01-07 03:00:00+00:00,3,-2.58
2022-01-07 00:00:00+00:00,2022-01-07 04:00:00+00:00,4,-2.41
2022-01-07 00:00:00+00:00,2022-01-07 05:00:00+00:00,5,-1.45
2022-01-07 00:00:00+00:00,2022-01-07 06:00:00+00:00,6,-0.75
2022-01-07 00:00:00+00:00,2022-01-07 07:00:00+00:00,7,-0.72
2022-01-07 00:00:00+00:00,2022-01-07 08:00:00+00:00,8,0.59
2022-01-07 00:00:00+00:00,2022-01-07 09:00:00+00:00,9,0.33
2022-01-07 00:00:00+00:00,2022-01-07 10:00:00+00:00,10,0.49
2022-01-07 00:00:00+00:00,2022-01-07 11:00:00+00:00,11,0.27
2022-01-07 00:00:00+00:00,2022-01-07 12:00:00+00:00,12,1.75
2022-01-07 00:00:00+00:00,2022-01-07 13:00:00+00:00,13,3.62
2022-01-07 00:00:00+00:00,2022-01-07 14:00:00+00:00,14,3.11
2022-01-07 00:00:00+00:00,2022-01-07 15:00:00+00:00,15,1.77
2022-01-07 00:00:00+00:00,2022-01-07 16:00:00+00:00,16,0.57
2022-01-07 00:00:00+00:00,2022-01-07 17:00:00+00:00,17,3.35
2022-01-07 00:00:00+00:00,2022-01-07 18:00:00+00:00,18,1.28
2022-01-07 00:00:00+00:00,2022-01-07 19:00:00+00:00,19,0.4
2022-01-07 00:00:00+00:00,2022-01-07 20:00:00+00:00,20,0.25
2022-01-07 00:00:00+00:00,2022-01-07 21:00:00+00:00,21,3.54
2022-01-07 00:00:00+00:00,2022-01-07 22:00:00+00:00,22,-4.39
2022-01-07 00:00:00+00:00,2022-01-07 23:00:00+00:00,23,-2.01
2022-01-07 00:00:00+00:00,2022-01-08 00:00:00+00:00,24,-1.29
2022-01-07 00:00:00+00:00,2022-01-08 01:00:00+00:00,25,-1.53
2022-01-07 00:00:00+00:00,2022-01-08 02:00:00+00:00,26,-2.28
2022-01-07 00:00:00+00:00,2022-01-08 03:00:00+00:00,27,-0.07
2022-01-07 00:00:00+00:00,2022-01-08 04:00:00+00:00,28,-0.67
2022-01-07 00:00:00+00:00,2022-01-08 05:00:00+00:00,29,-1.3
2022-01-07 00:00:00+00:00,2022-01-08 06:00:00+00:00,30,-2.34
2022-01-07 00:00:00+00:00,2022-01-08 07:00:00+00:00,31,-0.56
2022-01-07 00:00:00+00:00,2022-01-08 08:00:00+00:00,32,0.37
2022-01-07 00:00:00+00:00,2022-01-08 09:00:00+00:00,33,3.76
2022-01-07 00:00:00+00:00,2022-01-08 10:00:00+00:00,34,-1.47
2022-01-07 00:00:00+00:00,2022-01-08 11:00:00+00:00,35,5.38
2022-01-07 00:00:00+00:00,2022-01-08 12:00:00+00:00,36,-1.0
2022-01-07 00:00:00+00:00,2022-01-08 13:00:00+00:00,37,7.47
2022-01-07 00:00:00+00:00,2022-01-08 14:00:00+00:00,38,5.65
2022-01-07 00:00:00+00:00,2022-01-08 15:00:00+00:00,39,4.29
2022-01-07 00:00:00+00:00,2022-01-08 16:00:00+00:00,40,9.47
2022-01-07 00:00:00+00:00,2022-01-08 17:00:00+00:00,41,0.36
2022-01-07 00:00:00+00:00,2022-01-08 18:00:00+00:00,42,4.45
2022-01-07 00:00:00+00:00,2022-01-08 19:00:00+00:00,43,5.16
2022-01-07 00:00:00+00:00,2022-01-08 20:00:00+00:00,44,4.27
2022-01-07 00:00:00+00:00,2022-01-08 21:00:00+00:00,45,2.94
2022-01-07 00:00:00+00:00,2022-01-08 22:00:00+00:00,46,4.77
2022-01-07 00:00:00+00:00,2022-01-08 23:00:00+00:00,47,1.31
2022-01-07 00:00:00+00:00,2022-01-09 00:00:00+00:00,48,3.29
2022-01-07 12:00:00+00:00,2022-01-07 13:00:00+00:00,1,2.88
2022-01-07 12:00:00+00:00,2022-01-07 14:00:00+00:00,2,4.46
2022-01-07 12:00:00+00:00,2022-01-07 15:00:00+00:00,3,4.91
2022-01-07 12:00:00+00:00,2022-01-07 16:00:00+00:00,4,1.08
2022-01-07 12:00:00+00:00,2022-01-07 17:00:00+00:00,5,1.52
2022-01-07 12:00:00+00:00,2022-01-07 18:00:00+00:00,6,2.33
2022-01-07 12:00:00+00:00,2022-01-07 19:00:00+00:00,7,1.65
2022-01-07 12:00:00+00:00,2022-01-07 20:00:00+00:00,8,3.63
2022-01-07 12:00:00+00:00,2022-01-07 21:00:00+00:00,9,1.98
2022-01-07 12:00:00+00:00,2022-01-07 22:00:00+00:00,10,-1.05
2022-01-07 12:00:00+00:00,2022-01-07 23:00:00+00:00,11,-2.26
2022-01-07 12:00:00+00:00,2022-01-08 00:00:00+00:00,12,-1.0
2022-01-07 12:00:00+00:00,2022-01-08 01:00:00+00:00,13,-2.75
2022-01-07 12:00:00+00:00,2022-01-08 02:00:00+00:00,14,-2.33
2022-01-07 12:00:00+00:00,2022-01-08 03:00:00+00:00,15,-1.25
2022-01-07 12:00:00+00:00,2022-01-08 04:00:00+00:00,16,-1.82
2022-01-07 12:00:00+00:00,2022-01-08 05:00:00+00:00,17,-2.62
2022-01-07 12:00:00+00:00,2022-01-08 06:00:00+00:00,18,-1.63
2022-01-07 12:00:00+00:00,2022-01-08 07:00:00+00:00,19,-1.86
2022-01-07 12:00:00+00:00,2022-01-08 08:00:00+00:00,20,-1.88
2022-01-07 12:00:00+00:00,2022-01-08 09:00:00+00:00,21,-2.26
2022-01-07 12:00:00+00:00,2022-01-08 10:00:00+00:00,22,1.83
2022-01-07 12:00:00+00:00,2022-01-08 11:00:00+00:00,23,2.35
2022-01-07 12:00:00+00:00,2022-01-08 12:00:00+00:00,24,5.3
2022-01-07 12:00:00+00:00,2022-01-08 13:00:00+00:00,25,6.22
2022-01-07 12:00:00+00:00,2022-01-08 14:00:00+00:00,26,6.07
2022-01-07 12:00:00+00:00,2022-01-08 15:00:00+00:00,27,3.85
2022-01-07 12:00:00+00:00,2022-01-08 16:00:00+00:00,28,5.54
2022-01-07 12:00:00+00:00,2022-01-08 17:00:00+00:00,29,4.73
2022-01-07 12:00:00+00:00,2022-01-08 18:00:00+00:00,30,7.41
2022-01-07 12:00:00+00:00,2022-01-08 19:00:00+00:00,31,7.86
2022-01-07 12:00:00+00:00,2022-01-08 20:00:00+00:00,32,2.27
2022-01-07 12:00:00+00:00,2022-01-08 21:00:00+00:00,33,3.23
2022-01-07 12:00:00+00:00,2022-01-08 22:00:00+00:00,34,5.38
2022-01-07 12:00:00+00:00,2022-01-08 23:00:00+00:00,35,-1.49
2022-01-07 12:00:00+00:00,2022-01-09 00:00:00+00:00,36,7.25
2022-01-07 12:00:00+00:00,2022-01-09 01:00:00+00:00,37,-0.73
2022-01-07 12:00:00+00:00,2022-01-09 02:00:00+00:00,38,3.59
2022-01-07 12:00:00+00:00,2022-01-09 03:00:00+00:00,39,3.01
2022-01-07 12:00:00+00:00,2022-01-09 04:00:00+00:00,40,0.76
2022-01-07 12:00:00+00:00,2022-01-09 05:00:00+00:00,41,1.98
2022-01-07 12:00:00+00:00,2022-01-09 06:00:00+00:00,42,0.07
2022-01-07 12:00:00+00:00,2022-01-09 07:00:00+00:00,43,3.12
2022-01-07 12:00:00+00:00,2022-01-09 08:00:00+00:00,44,4.55
2022-01-07 12:00:00+00:00,2022-01-09 09:00:00+00:00,45,4.19
2022-01-07 12:00:00+00:00,2022-01-09 10:00:00+00:00,46,-0.3
2022-01-07 12:00:00+00:00,2022-01-09 11:00:00+00:00,47,1.13
2022-01-07 12:00:00+00:00,2022-01-09 12:00:00+00:00,48,2.65
2022-01-08 00:00:00+00:00,2022-01-08 01:00:00+00:00,1,-0.83
2022-01-08 00:00:00+00:00,2022-01-08 02:00:00+00:00,2,-0.5
2022-01-08 00:00:00+00:00,2022-01-08 03:00:00+00:00,3,-1.98
2022-01-08 00:00:00+00:00,2022-01-08 04:00:00+00:00,4,-1.65
2022-01-08 00:00:00+00:00,2022-01-08 05:00:00+00:00,5,-1.41
2022-01-08 00:00:00+00:00,2022-01-08 06:00:00+00:00,6,-1.74
2022-01-08 00:00:00+00:00,2022-01-08 07:00:00+00:00,7,-2.29
2022-01-08 00:00:00+00:00,2022-01-08 08:00:00+00:00,8,-0.02
2022-01-08 00:00:00+00:00,2022-01-08 09:00:00+00:00,9,2.11
2022-01-08 00:00:00+00:00,2022-01-08 10:00:00+00:00,10,1.95
2022-01-08 00:00:00+00:00,2022-01-08 11:00:00+00:00,11,3.22
2022-01-08 00:00:00+00:00,2022-01-08 12:00:00+00:00,12,3.34
2022-01-08 00:00:00+00:00,2022-01-08 13:00:00+00:00,13,4.65
2022-01-08 00:00:00+00:00,2022-01-08 14:00:00+00:00,14,5.17
2022-01-08 00:00:00+00:00,2022-01-08 15:00:00+00:00,15,4.33
2022-01-08 00:00:00+00:00,2022-01-08 16:00:00+00:00,16,6.75
2022-01-08 00:00:00+00:00,2022-01-08 17:00:00+00:00,17,3.16
2022-01-08 00:00:00+00:00,2022-01-08 18:00:00+00:00,18,7.33
2022-01-08 00:00:00+00:00,2022-01-08 19:00:00+00:00,19,6.78
