meter_id,date,kwh
M100002,2023-08-07,10.286
M100002,2023-08-08,3.789
M100002,2023-08-09,7.017
M100002,2023-08-10,6.088
M100002,2023-08-11,7.286
M100002,2023-08-12,5.857
M100002,2023-08-13,6.795
M100002,2023-08-14,7.829
M100002,2023-08-15,6.599
M100002,2023-08-16,7.588
M100002,2023-08-17,4.919
M100002,2023-08-18,6.395
M100002,2023-08-19,6.825
M100002,2023-08-21,10.114
M100002,2023-08-22,12.6
M100002,2023-08-23,6.246
M100002,2023-08-24,10.148
M100002,2023-08-25,6.523
M100002,2023-08-26,11.297
M100002,2023-08-27,8.076
M100002,2023-08-28,11.078
M100002,2023-08-29,7.652
M100002,2023-08-30,8.464
M100002,2023-08-31,5.806
M100002,2023-09-01,18.429
M100002,2023-09-02,6.682
M100002,2023-09-03,4.989
M100002,2023-09-04,12.671
M100002,2023-09-05,10.052
M100002,2023-09-06,3.233
M100002,2023-09-07,12.424
M100002,2023-09-08,6.184
M100002,2023-09-09,8.994
M100002,2023-09-10,7.931
M100002,2023-09-11,9.775
M100002,2023-09-12,5.61
M100002,2023-09-13,13.553
M100002,2023-09-14,5.243
M100002,2023-09-15,8.93
M100002,2023-09-16,7.388
M100002,2023-09-17,6.564
M100002,2023-09-18,12.092
M100002,2023-09-19,6.5
M100002,2023-09-20,7.386
M100002,2023-09-21,6.487
M100002,2023-09-22,6.613
M100002,2023-09-23,9.492
M100002,2023-09-24,5.474
M100002,2023-09-25,8.538
M100002,2023-09-26,9.944
M100002,2023-09-27,7.757
M100002,2023-09-28,9.106
M100002,2023-09-29,8.754
M100002,2023-09-30,9.166
M100002,2023-10-01,9.995
M100002,2023-10-02,8.979
M100002,2023-10-03,7.544
M100002,2023-10-04,9.601
M100002,2023-10-05,8.126
M100002,2023-10-06,8.758
M100002,2023-10-07,11.496
M100002,2023-10-08,11.216
M100002,2023-10-09,8.176
M100002,2023-10-10,8.36
M100002,2023-10-11,10.208
M100002,2023-10-12,10.099
M100002,2023-10-13,8.856
M100002,2023-10-14,7.471
M100002,2023-10-15,10.894
M100002,2023-10-16,8.012
M100002,2023-10-17,12.882
M100002,2023-10-18,11.207
M100002,2023-10-19,7.902
M100002,2023-10-20,9.347
M100002,2023-10-21,7.907
M100002,2023-10-22,9.376
M100002,2023-10-23,8.897
M100002,2023-10-24,15.085
M100002,2023-10-25,9.257
M100002,2023-10-26,10.968
M100002,2023-10-27,13.17
M100002,2023-10-28,18.926
M100002,2023-10-29,18.108
M100002,2023-10-30,11.276
M100002,2023-10-31,9.785
M100002,2023-11-02,9.762
M100002,2023-11-03,12.802
M100002,2023-11-04,12.831
M100002,2023-11-05,10.097
M100002,2023-11-06,8.068
M100002,2023-11-07,9.126
M100002,2023-11-08,12.675
M100002,2023-11-09,6.588
M100002,2023-11-10,5.323
M100002,2023-11-11,16.582
M100002,2023-11-12,11.85
M100002,2023-11-13,14.046
M100002,2023-11-14,17.443
M100002,2023-11-15,11.55
M100002,2023-11-16,14.457
M100002,2023-11-17,18.62
M100002,2023-11-18,12.524
M100002,2023-11-19,9.842
M100002,2023-11-20,11.899
M100002,2023-11-21,12.174
M100002,2023-11-22,8.289
M100002,2023-11-23,18.744
M100002,2023-11-24,10.718
M100002,2023-11-25,16.647
M100002,2023-11-26,18.515
M100002,2023-11-27,14.478
M100002,2023-11-28,11.602
M100002,2023-11-29,10.902
M100002,2023-11-30,8.156
M100002,2023-12-01,13.757
M100002,2023-12-02,9.744
M100002,2023-12-03,7.82
M100002,2023-12-04,17.238
M100002,2023-12-05,13.258
M100002,2023-12-06,11.376
M100002,2023-12-07,12.388
M100002,2023-12-08,14.367
M100002,2023-12-09,10.84
M100002,2023-12-10,10.811
M100002,2023-12-11,9.318
M100002,2023-12-12,10.471
M100002,2023-12-13,9.285
M100002,2023-12-14,12.99
M100002,2023-12-15,16.658
M100002,2023-12-16,12.915
M100002,2023-12-17,14.773
M100002,2023-12-18,13.626
M100002,2023-12-19,12.199
M100002,2023-12-20,16.675
M100002,2023-12-21,11.065
M100002,2023-12-22,8.94
M100002,2023-12-23,14.084
M100002,2023-12-24,13.784
M100002,2023-12-25,10.113
M100002,2023-12-26,15.637
M100002,2023-12-27,17.533
M100002,2023-12-28,18.974
M100002,2023-12-29,12.862
M100002,2023-12-30,15.983
M100002,2023-12-31,19.641
M100003,2023-01-01,9.644
M100003,2023-01-02,10.569
M100003,2023-01-03,8.05
M100003,2023-01-04,10.737
M100003,2023-01-06,9.146
M100003,2023-01-07,13.918
M100003,2023-01-08,10.003
M100003,2023-01-09,13.102
M100003,2023-01-10,13.981
M100003,2023-01-11,7.687
M100003,2023-01-12,8.321
M100003,2023-01-13,7.32
M100003,2023-01-14,9.356
M100003,2023-01-15,12.921
M100003,2023-01-16,6.373
M100003,2023-01-17,11.427
M100003,2023-01-18,8.894
M100003,2023-01-19,10.146
M100003,2023-01-20,11.274
M100003,2023-01-21,9.294
M100003,2023-01-22,11.156
M100003,2023-01-23,9.144
M100003,2023-01-24,11.708
M100003,2023-01-25,13.097
M100003,2023-01-26,8.917
M100003,2023-01-27,10.045
M100003,2023-01-28,8.928
M100003,2023-01-29,8.484
M100003,2023-01-30,8.225
M100003,2023-01-31,8.033
M100003,2023-02-01,17.149
M100003,2023-02-02,6.506
M100003,2023-02-03,9.442
M100003,2023-02-04,8.283
M100003,2023-02-06,10.781
M100003,2023-02-07,11.706
M100003,2023-02-08,6.916
M100003,2023-02-09,7.428
M100003,2023-02-10,6.469
M100003,2023-02-11,11.681
M100003,2023-02-12,13.668
M100003,2023-02-13,7.803
M100003,2023-02-14,7.047
M100003,2023-02-15,8.558
M100003,2023-02-16,10.528
M100003,2023-02-17,13.891
M100003,2023-02-18,8.507
M100003,2023-02-19,5.675
M100003,2023-02-20,8.17
M100003,2023-02-21,9.152
M100003,2023-02-22,9.132
M100003,2023-02-23,8.032
M100003,2023-02-24,10.3
M100003,2023-02-25,10.383
M100003,2023-02-26,9.73
M100003,2023-02-27,10.351
M100003,2023-02-28,10.523
M100003,2023-03-01,10.489
M100003,2023-03-02,10.996
M100003,2023-03-03,6.335
M100003,2023-03-05,10.329
M100003,2023-03-06,7.059
M100003,2023-03-07,6.295
M100003,2023-03-08,8.283
M100003,2023-03-09,8.292
M100003,2023-03-10,8.35
M100003,2023-03-11,8.811
M100003,2023-03-12,7.054
M100003,2023-03-13,8.448
M100003,2023-03-14,7.885
M100003,2023-03-15,8.683
M100003,2023-03-16,6.347
M100003,2023-03-17,12.234
M100003,2023-03-18,8.095
M100003,2023-03-19,8.072
M100003,2023-03-20,9.248
M100003,2023-03-21,12.24
M100003,2023-03-22,6.399
M100003,2023-03-24,7.79
M100003,2023-03-25,10.805
M100003,2023-03-26,8.469
M100003,2023-03-27,11.341
M100003,2023-03-28,6.627
M100003,2023-03-29,6.452
M100003,2023-03-30,7.696
M100003,2023-03-31,8.763
M100003,2023-04-01,11.19
M100003,2023-04-02,5.692
M100003,2023-04-03,8.7
M100003,2023-04-04,5.436
M100003,2023-04-05,8.334
M100003,2023-04-06,7.019
M100003,2023-04-07,7.623
M100003,2023-04-08,7.467
M100003,2023-04-09,9.858
M100003,2023-04-10,4.515
M100003,2023-04-11,6.868
M100003,2023-04-12,5.063
M100003,2023-04-13,7.772
M100003,2023-04-14,6.626
M100003,2023-04-15,4.752
M100003,2023-04-16,5.806
M100003,2023-04-17,4.121
M100003,2023-04-18,4.269
M100003,2023-04-19,8.294
M100003,2023-04-20,8.378
M100003,2023-04-21,6.088
M100003,2023-04-22,5.114
M100003,2023-04-23,8.79
M100003,2023-04-24,8.514
M100003,2023-04-25,5.371
M100003,2023-04-26,5.886
M100003,2023-04-27,6.556
M100003,2023-04-28,6.511
M100003,2023-04-29,6.122
M100003,2023-04-30,6.307
M100003,2023-05-01,6.076
M100003,2023-05-02,6.027
M100003,2023-05-03,7.094
M100003,2023-05-04,4.135
M100003,2023-05-05,5.27
M100003,2023-05-06,5.74
M100003,2023-05-07,5.83
M100003,2023-05-08,12.265
M100003,2023-05-09,6.15
M100003,2023-05-10,9.261
M100003,2023-05-11,6.327
M100003,2023-05-12,4.686
M100003,2023-05-13,6.206
M100003,2023-05-14,5.863
M100003,2023-05-15,4.651
M100003,2023-05-16,5.755
M100003,2023-05-18,6.253
M100003,2023-05-19,6.868
M100003,2023-05-20,5.402
M100003,2023-05-21,5.825
M100003,2023-05-22,7.102
M100003,2023-05-23,6.695
M100003,2023-05-24,5.575
M100003,2023-05-25,4.939
M100003,2023-05-26,4.417
M100003,2023-05-27,4.518
M100003,2023-05-28,4.488
M100003,2023-05-29,6.343
M100003,2023-05-30,5.704
M100003,2023-05-31,6.639
M100003,2023-06-01,3.495
M100003,2023-06-02,5.159
M100003,2023-06-03,7.841
M100003,2023-06-04,5.844
M100003,2023-06-06,4.722
M100003,2023-06-07,6.654
M100003,2023-06-08,3.626
M100003,2023-06-09,4.771
M100003,2023-06-10,6.14
M100003,2023-06-11,5.755
M100003,2023-06-12,4.59
M100003,2023-06-13,3.916
M100003,2023-06-14,6.184
M100003,2023-06-15,5.064
M100003,2023-06-16,3.334
M100003,2023-06-17,3.659
M100003,2023-06-18,3.391
M100003,2023-06-19,5.795
M100003,2023-06-20,5.416
M100003,2023-06-21,6.552
M100003,2023-06-22,3.87
M100003,2023-06-23,4.607
M100003,2023-06-24,3.016
M100003,2023-06-25,4.08
M100003,2023-06-26,4.008
M100003,2023-06-27,5.492
M100003,2023-06-28,7.477
M100003,2023-06-29,7.55
M100003,2023-06-30,3.052
M100003,2023-07-01,3.93
M100003,2023-07-02,5.577
M100003,2023-07-03,3.701
M100003,2023-07-04,2.946
M100003,2023-07-05,3.822
M100003,2023-07-06,7.381
M100003,2023-07-07,5.996
M100003,2023-07-08,5.393
M100003,2023-07-09,4.005
M100003,2023-07-10,4.866
M100003,2023-07-11,4.83
M100003,2023-07-12,5.82
M100003,2023-07-13,4.931
M100003,2023-07-14,4.144
M100003,2023-07-15,6.121
M100003,2023-07-16,4.724
M100003,2023-07-17,3.103
M100003,2023-07-18,4.34
M100003,2023-07-19,4.54
M100003,2023-07-20,8.036
M100003,2023-07-21,4.504
M100003,2023-07-22,4.22
M100003,2023-07-23,4.206
M100003,2023-07-24,3.542
M100003,2023-07-25,4.735
M100003,2023-07-26,5.052
M100003,2023-07-27,5.346
M100003,2023-07-28,4.303
M100003,2023-07-29,3.692
M100003,2023-07-30,3.25
M100003,2023-07-31,3.749
M100003,2023-08-01,4.36
M100003,2023-08-02,3.909
M100003,2023-08-03,4.388
M100003,2023-08-04,6.233
M100003,2023-08-06,4.976
M100003,2023-08-07,6.545
M100003,2023-08-08,4.595
M100003,2023-08-09,5.962
M100003,2023-08-10,7.613
M100003,2023-08-11,5.183
M100003,2023-08-12,3.438
M100003,2023-08-13,3.689
M100003,2023-08-14,3.031
M100003,2023-08-15,4.118
M100003,2023-08-16,5.788
M100003,2023-08-17,5.463
M100003,2023-08-18,4.904
M100003,2023-08-19,7.704
M100003,2023-08-20,5.244
M100003,2023-08-21,4.219
M100003,2023-08-22,4.532
M100003,2023-08-23,5.277
M100003,2023-08-24,6.504
M100003,2023-08-25,8.07
M100003,2023-08-26,6.706
M100003,2023-08-27,5.881
M100003,2023-08-28,6.64
M100003,2023-08-29,3.69
M100003,2023-08-30,5.082
M100003,2023-08-31,3.714
M100003,2023-09-01,6.878
M100003,2023-09-02,4.827
M100003,2023-09-03,3.883
M100003,2023-09-04,4.31
M100003,2023-09-05,8.928
M100003,2023-09-06,3.799
M100003,2023-09-07,5.105
M100003,2023-09-08,4.957
M100003,2023-09-09,6.234
M100003,2023-09-10,7.282
M100003,2023-09-11,4.681
M100003,2023-09-12,7.967
M100003,2023-09-13,9.458
M100003,2023-09-14,6.478
M100003,2023-09-15,5.075
M100003,2023-09-16,5.777
M100003,2023-09-17,5.921
M100003,2023-09-18,4.762
M100003,2023-09-19,6.03
M100003,2023-09-20,3.795
M100003,2023-09-21,9.954
M100003,2023-09-22,6.852
M100003,2023-09-23,6.758
M100003,2023-09-24,6.423
M100003,2023-09-25,4.27
M100003,2023-09-26,7.538
M100003,2023-09-27,6.072
M100003,2023-09-28,5.566
M100003,2023-09-29,5.472
M100003,2023-09-30,4.98
M100003,2023-10-01,5.77
M100003,2023-10-02,5.962
M100003,2023-10-03,5.292
M100003,2023-10-04,8.525
M100003,2023-10-05,8.606
M100003,2023-10-06,8.989
M100003,2023-10-07,6.596
M100003,2023-10-08,6.653
M100003,2023-10-09,3.472
M100003,2023-10-10,6.976
M100003,2023-10-11,6.79
M100003,2023-10-12,5.691
M100003,2023-10-13,6.034
M100003,2023-10-14,9.251
M100003,2023-10-15,4.89
M100003,2023-10-16,6.991
M100003,2023-10-17,6.393
M100003,2023-10-18,8.714
M100003,2023-10-19,5.79
M100003,2023-10-20,5.825
M100003,2023-10-21,12.216
M100003,2023-10-22,7.569
M100003,2023-10-23,6.355
M100003,2023-10-24,7.42
M100003,2023-10-25,6.892
M100003,2023-10-26,5.547
M100003,2023-10-27,10.033
M100003,2023-10-28,9.466
M100003,2023-10-29,6.569
M100003,2023-10-30,10.135
M100003,2023-10-31,8.078
M100003,2023-11-02,9.911
M100003,2023-11-03,8.092
M100003,2023-11-04,6.916
M100003,2023-11-05,8.3
M100003,2023-11-06,7.84
M100003,2023-11-07,8.55
M100003,2023-11-08,6.991
M100003,2023-11-09,10.288
M100003,2023-11-10,7.921
M100003,2023-11-11,10.763
M100003,2023-11-12,9.589
M100003,2023-11-13,8.254
M100003,2023-11-14,6.717
M100003,2023-11-15,9.064
M100003,2023-11-16,8.71
M100003,2023-11-17,8.881
M100003,2023-11-18,9.127
M100003,2023-11-19,9.611
M100003,2023-11-20,7.824
M100003,2023-11-21,9.214
M100003,2023-11-22,6.648
M100003,2023-11-23,6.993
M100003,2023-11-24,9.662
M100003,2023-11-25,6.482
M100003,2023-11-26,13.962
M100003,2023-11-27,9.314
M100003,2023-11-28,10.108
M100003,2023-11-30,9.262
M100003,2023-12-01,8.23
M100003,2023-12-02,8.781
M100003,2023-12-03,7.229
M100003,2023-12-04,10.337
M100003,2023-12-05,6.915
M100003,2023-12-06,4.721
M100003,2023-12-07,7.736
M100003,2023-12-08,7.099
M100003,2023-12-09,7.624
M100003,2023-12-10,6.637
M100003,2023-12-11,8.582
M100003,2023-12-12,7.922
M100003,2023-12-13,10.229
M100003,2023-12-14,8.071
M100003,2023-12-15,9.395
M100003,2023-12-16,13.371
M100003,2023-12-17,9.381
M100003,2023-12-18,7.067
M100003,2023-12-19,7.567
M100003,2023-12-20,10.324
M100003,2023-12-21,12.073
M100003,2023-12-22,8.612
M100003,2023-12-23,8.223
M100003,2023-12-24,11.781
M100003,2023-12-25,8.179
M100003,2023-12-26,9.819
M100003,2023-12-27,7.7
M100003,2023-12-28,15.885
M100003,2023-12-29,7.659
M100003,2023-12-30,11.908
M100003,2023-12-31,12.072
M100004,2023-01-01,6.434
M100004,2023-01-02,9.932
M100004,2023-01-03,7.129
M100004,2023-01-04,8.698
M100004,2023-01-05,6.671
M100004,2023-01-06,9.032
M100004,2023-01-07,8.621
M100004,2023-01-08,8.53
M100004,2023-01-09,5.88
M100004,2023-01-10,8.95
M100004,2023-01-11,6.526
M100004,2023-01-12,7.356
M100004,2023-01-13,7.592
M100004,2023-01-14,6.829
M100004,2023-01-15,12.35
M100004,2023-01-16,9.908
M100004,2023-01-17,5.832
M100004,2023-01-18,9.713
M100004,2023-01-19,6.864
M100004,2023-01-20,7.02
M100004,2023-01-21,9.438
M100004,2023-01-22,8.006
M100004,2023-01-23,11.616
M100004,2023-01-24,6.595
M100004,2023-01-25,9.785
M100004,2023-01-26,7.176
M100004,2023-01-27,8.414
M100004,2023-01-28,7.425
M100004,2023-01-29,8.514
M100004,2023-01-30,6.718
M100004,2023-01-31,5.607
M100004,2023-02-01,12.335
M100004,2023-02-02,6.976
M100004,2023-02-03,10.128
M100004,2023-02-04,6.869
M100004,2023-02-05,5.163
M100004,2023-02-06,7.398
M100004,2023-02-07,7.11
M100004,2023-02-08,9.586
M100004,2023-02-09,7.803
M100004,2023-02-10,5.716
M100004,2023-02-11,7.277
M100004,2023-02-12,8.515
M100004,2023-02-13,7.073
M100004,2023-02-14,8.815
M100004,2023-02-15,8.294
M100004,2023-02-16,6.175
M100004,2023-02-17,5.965
M100004,2023-02-18,8.102
M100004,2023-02-19,6.382
M100004,2023-02-20,8.544
M100004,2023-02-21,7.403
M100004,2023-02-22,7.566
M100004,2023-02-23,6.887
M100004,2023-02-24,4.903
M100004,2023-02-25,5.649
M100004,2023-02-26,3.889
M100004,2023-02-27,6.833
M100004,2023-02-28,11.144
M100004,2023-03-01,6.467
M100004,2023-03-02,8.071
M100004,2023-03-03,8.94
M100004,2023-03-04,8.969
M100004,2023-03-05,7.52
M100004,2023-03-06,5.453
M100004,2023-03-07,8.983
M100004,2023-03-08,7.12
M100004,2023-03-09,11.188
M100004,2023-03-10,4.816
M100004,2023-03-11,7.469
M100004,2023-03-12,7.767
M100004,2023-03-13,5.992
M100004,2023-03-14,6.133
M100004,2023-03-15,5.513
M100004,2023-03-16,10.744
M100004,2023-03-17,6.762
M100004,2023-03-18,5.216
M100004,2023-03-19,6.108
M100004,2023-03-20,8.489
M100004,2023-03-21,8.691
M100004,2023-03-22,6.828
M100004,2023-03-23,5.626
M100004,2023-03-24,8.348
M100004,2023-03-25,6.782
M100004,2023-03-26,7.014
M100004,2023-03-27,7.769
M100004,2023-03-28,5.925
M100004,2023-03-29,5.83
M100004,2023-03-30,8.577
M100004,2023-03-31,7.562
M100004,2023-04-01,5.955
M100004,2023-04-02,7.037
M100004,2023-04-03,7.95
M100004,2023-04-04,5.289
M100004,2023-04-05,5.253
M100004,2023-04-06,8.133
M100004,2023-04-07,9.49
M100004,2023-04-08,5.397
M100004,2023-04-09,7.598
M100004,2023-04-10,6.024
M100004,2023-04-11,6.762
M100004,2023-04-12,8.623
M100004,2023-04-13,8.931
M100004,2023-04-15,4.892
M100004,2023-04-16,6.439
M100004,2023-04-17,6.293
M100004,2023-04-18,4.831
M100004,2023-04-19,6.228
M100004,2023-04-21,6.563
M100004,2023-04-22,4.788
M100004,2023-04-23,5.462
M100004,2023-04-24,5.589
M100004,2023-04-25,5.548
M100004,2023-04-26,4.651
M100004,2023-04-27,7.132
M100004,2023-04-28,5.857
M100004,2023-04-29,4.368
M100004,2023-04-30,5.763
M100004,2023-05-01,6.686
M100004,2023-05-02,8.705
M100004,2023-05-03,5.797
M100004,2023-05-04,7.546
M100004,2023-05-05,4.047
M100004,2023-05-06,7.517
M100004,2023-05-07,5.299
M100004,2023-05-08,3.774
M100004,2023-05-09,5.958
M100004,2023-05-10,3.57
M100004,2023-05-11,4.472
M100004,2023-05-12,5.797
M100004,2023-05-13,3.679
M100004,2023-05-14,5.804
M100004,2023-05-15,3.8
M100004,2023-05-16,6.468
M100004,2023-05-17,4.762
M100004,2023-05-18,4.129
M100004,2023-05-19,5.96
M100004,2023-05-20,3.237
M100004,2023-05-21,5.933
M100004,2023-05-22,4.311
M100004,2023-05-23,5.263
M100004,2023-05-24,5.238
M100004,2023-05-25,4.966
M100004,2023-05-26,3.307
M100004,2023-05-27,3.709
M100004,2023-05-28,4.077
M100004,2023-05-29,4.763
M100004,2023-05-30,7.61
M100004,2023-05-31,5.427
M100004,2023-06-01,4.685
M100004,2023-06-02,6.198
M100004,2023-06-03,4.98
M100004,2023-06-04,5.771
M100004,2023-06-05,5.112
M100004,2023-06-06,2.794
M100004,2023-06-07,4.145
M100004,2023-06-08,3.452
M100004,2023-06-09,4.934
M100004,2023-06-10,3.198
M100004,2023-06-11,6.518
M100004,2023-06-12,3.555
M100004,2023-06-13,3.973
M100004,2023-06-14,5.369
M100004,2023-06-15,2.505
M100004,2023-06-16,5.327
M100004,2023-06-17,4.082
M100004,2023-06-18,5.98
M100004,2023-06-19,3.626
M100004,2023-06-20,4.097
M100004,2023-06-21,3.008
M100004,2023-06-22,4.248
M100004,2023-06-23,7.866
M100004,2023-06-24,4.765
M100004,2023-06-25,4.857
M100004,2023-06-26,5.168
M100004,2023-06-27,4.265
M100004,2023-06-28,2.744
M100004,2023-06-29,3.462
M100004,2023-06-30,3.733
M100004,2023-07-01,3.993
M100004,2023-07-02,3.391
M100004,2023-07-03,3.991
M100004,2023-07-04,3.997
M100004,2023-07-05,4.967
M100004,2023-07-06,3.259
M100004,2023-07-07,4.763
M100004,2023-07-08,4.023
M100004,2023-07-09,2.56
M100004,2023-07-10,5.481
M100004,2023-07-11,3.804
M100004,2023-07-12,4.703
M100004,2023-07-13,2.375
M100004,2023-07-14,3.755
M100004,2023-07-15,4.26
M100004,2023-07-16,4.743
M100004,2023-07-17,3.998
M100004,2023-07-19,3.315
M100004,2023-07-20,4.451
M100004,2023-07-21,3.743
M100004,2023-07-22,3.736
M100004,2023-07-23,4.914
M100004,2023-07-24,5.045
M100004,2023-07-25,4.854
M100004,2023-07-26,4.065
M100004,2023-07-27,3.732
M100004,2023-07-28,3.997
M100004,2023-07-29,3.358
M100004,2023-07-30,3.078
M100004,2023-07-31,3.593
M100004,2023-08-01,3.633
M100004,2023-08-02,4.151
M100004,2023-08-03,3.682
M100004,2023-08-04,3.644
M100004,2023-08-05,3.782
M100004,2023-08-06,5.454
M100004,2023-08-07,4.955
M100004,2023-08-08,5.448
M100004,2023-08-09,4.122
M100004,2023-08-10,6.876
M100004,2023-08-11,4.281
M100004,2023-08-12,5.367
M100004,2023-08-13,4.268
M100004,2023-08-14,3.225
M100004,2023-08-15,3.556
M100004,2023-08-16,4.522
M100004,2023-08-17,3.484
M100004,2023-08-18,8.04
M100004,2023-08-19,4.662
M100004,2023-08-20,3.868
M100004,2023-08-21,4.448
M100004,2023-08-22,3.763
M100004,2023-08-23,3.929
M100004,2023-08-24,2.901
M100004,2023-08-25,3.631
M100004,2023-08-26,3.947
M100004,2023-08-27,4.029
M100004,2023-08-28,5.328
M100004,2023-08-29,5.259
M100004,2023-08-30,4.97
M100004,2023-08-31,5.74
M100004,2023-09-01,4.118
M100004,2023-09-02,4.74
M100004,2023-09-03,4.439
M100004,2023-09-04,7.695
M100004,2023-09-05,3.913
M100004,2023-09-06,4.092
M100004,2023-09-07,4.213
M100004,2023-09-09,4.896
M100004,2023-09-10,5.447
M100004,2023-09-11,6.959
M100004,2023-09-12,5.92
M100004,2023-09-13,7.686
M100004,2023-09-14,4.912
M100004,2023-09-15,3.337
M100004,2023-09-16,5.195
M100004,2023-09-17,5.081
M100004,2023-09-18,7.134
M100004,2023-09-19,6.691
M100004,2023-09-20,3.875
M100004,2023-09-21,4.852
M100004,2023-09-22,6.384
M100004,2023-09-23,5.324
M100004,2023-09-24,4.19
M100004,2023-09-25,7.274
M100004,2023-09-26,6.21
M100004,2023-09-27,8.042
M100004,2023-09-28,4.18
M100004,2023-09-29,6.467
M100004,2023-09-30,3.816
M100004,2023-10-01,7.712
M100004,2023-10-02,5.467
M100004,2023-10-03,4.886
M100004,2023-10-04,4.687
M100004,2023-10-05,5.539
M100004,2023-10-06,6.531
M100004,2023-10-07,7.384
M100004,2023-10-08,6.293
M100004,2023-10-09,6.885
M100004,2023-10-10,6.303
M100004,2023-10-11,5.372
M100004,2023-10-12,7.37
M100004,2023-10-13,5.7
M100004,2023-10-14,5.835
M100004,2023-10-15,6.117
M100004,2023-10-17,8.086
M100004,2023-10-18,6.303
M100004,2023-10-20,5.457
M100004,2023-10-21,4.399
M100004,2023-10-22,7.969
M100004,2023-10-23,5.476
M100004,2023-10-24,8.745
M100004,2023-10-25,6.726
M100004,2023-10-26,5.496
M100004,2023-10-27,5.755
M100004,2023-10-28,6.454
M100004,2023-10-29,6.884
M100004,2023-10-30,8.033
M100004,2023-10-31,5.95
M100004,2023-11-01,5.379
M100004,2023-11-02,6.363
M100004,2023-11-03,4.829
M100004,2023-11-04,5.907
M100004,2023-11-05,7.841
M100004,2023-11-06,8.685
M100004,2023-11-07,7.052
M100004,2023-11-08,6.603
M100004,2023-11-09,11.403
M100004,2023-11-10,7.481
M100004,2023-11-11,5.598
M100004,2023-11-12,11.363
M100004,2023-11-13,9.389
M100004,2023-11-14,6.257
M100004,2023-11-15,6.999
M100004,2023-11-16,8.107
M100004,2023-11-17,5.048
M100004,2023-11-18,7.467
M100004,2023-11-19,7.422
M100004,2023-11-20,6.254
M100004,2023-11-21,6.331
M100004,2023-11-22,7.612
M100004,2023-11-23,9.947
M100004,2023-11-24,6.262
M100004,2023-11-25,5.116
M100004,2023-11-26,5.345
M100004,2023-11-27,6.576
M100004,2023-11-28,7.001
M100004,2023-11-29,8.825
M100004,2023-11-30,8.602
M100004,2023-12-01,6.379
M100004,2023-12-02,5.873
M100004,2023-12-03,11.035
M100004,2023-12-04,5.459
M100004,2023-12-05,4.137
M100004,2023-12-06,6.872
M100004,2023-12-07,8.043
M100004,2023-12-08,9.479
M100004,2023-12-09,6.761
M100004,2023-12-10,8.363
M100004,2023-12-11,9.42
M100004,2023-12-12,4.538
M100004,2023-12-14,6.97
M100004,2023-12-15,11.811
M100004,2023-12-16,9.475
M100004,2023-12-17,7.175
M100004,2023-12-18,9.774
M100004,2023-12-19,7.01
M100004,2023-12-20,6.907
M100004,2023-12-21,7.146
M100004,2023-12-22,8.059
M100004,2023-12-23,8.307
